,Name,Nganh,Khu vuc,Dia Chi,Phone
801,Cơ Sở Ba Giàu Võ Xe Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"12B Quốc Lộ 1A, P. Thạnh Lộc, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37199136                                
802,Công Ty TNHH TM XNK Thuận Nghĩa,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"12M Nguyễn Thị Minh Khai, phường Đa Kao, quận 1, Tp. Hồ Chí Minh (TPHCM)",(028) 39106586                                
803,Tt Giải Phóng Kinh Doanh Ô Tô-Cty Cổ Phần Cơ Điện Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"1608/3A Quốc Lộ 1A, P. An Phú Đông, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37196116                                
804,Hoàng An - Công Ty TNHH Công Thương Hoàng An,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"2 Ngõ 283,Trần Khát Chân, Q. Hai Bà Trưng, Hà Nội",(024) 39724835                                
805,Cơ Sở Phú hữu 2,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"364 Hồng Bàng, P. 16, Q. 11, Tp. Hồ Chí Minh (TPHCM)",(028) 39693924                                
806,Hi-Lex Vietnam - Công Ty TNHH Hi-Lex Vietnam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hải Phòng,"Khu Công Nghiệp Nomura, Km13 H. An Dương, Tp. Hải Phòng",(0225) 3743058                                 
807,Bắc Hà - Công Ty TNHH Thương Mại Tổng Hợp Bắc Hà,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"184 Trần Quang Khải, Q. Hoàn Kiếm, Hà Nội",(024) 39347675                                
808,Hạ Thủy - Công Ty TNHH Thương Mại & Dịch Vụ Hạ Thủy,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"46 Cô Bắc, Q. Hải Châu, Tp. Đà Nẵng",(0236) 3834693                                 
809,Cửa Hàng Thái An Vỏ Ruột Xe Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"111/2 Quốc Lộ 1A, P. Thanh Xuân, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37169037                                
810,Cửu Long Giang - Công Ty Cổ Phần Ô Tô Cửu Long Giang,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"18 Phan Văn Trị, P. 10, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM)",(028) 39210389                                
811,Hoàng An - Công Ty TNHH Công Thương Hoàng An,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"2 Ngõ 283,Trần Khát Chân, Q. Hai Bà Trưng, Hà Nội",(024) 39724835                                
812,Đồng Tháp - Công Ty CP Vận Tải BMC Đồng Tháp,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Tháp,"145 Trương Hán Siêu, P. Mỹ Phú, TP. Cao Lãnh, Đồng Tháp",(0277) 3875969                                 
813,BMB - Công Ty TNHH BMB,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Khu Công Nghiệp Amata, 228 Đường 4, Tp. Biên Hòa, Đồng Nai",(0251) 3936181                                 
814,Phú Khang - Công Ty TNHH Thương Mại Phú Khang,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"C4/19A2 Phạm Hùng, X. Bình Hưng, H. Bình Chánh, Tp. Hồ Chí Minh (TPHCM)",(028) 37583177                                
815,Việt Ô Tô - Công Ty TNHH Việt Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"17/2 Nguyễn Hữu Cảnh, P. 22, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 62945656                                
816,Doanh Nghiệp Tư Nhân Th.Sơn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"Tổ 16,P. Hòa Thọ Tây, Q. Cẩm Lệ, Tp. Đà Nẵng",(0236) 3670882                                 
817,Hiên Long - Công Ty TNHH Hiên Long,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"29 Phó Cơ Điều, P. 12, Q. 5, Tp. Hồ Chí Minh (TPHCM)",(028) 39556952                                
818,Chang Jun - Công Ty TNHH Chang Jun,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Khu Công Nghiệp Hố Nai, Lô 2/9B,H. Trảng Bom, Đồng Nai",(0251) 3671667                                 
819,Cửa Hàng Thiên Phú,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"403A An Dương Vương, P. 3, Q. 5, Tp. Hồ Chí Minh (TPHCM)",(028) 38331827                                
820,Doanh Nghiệp Tư Nhân Nghĩa Nga,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"436 Nguyễn Lương Bằng, Tp. Đà Nẵng",(0236) 3842685                                 
821,Doanh Nghiệp Tư Nhân Thái Nhật Thành,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"Lô 4, Khu N,P. Hòa Minh, Q. Liên Chiểu, Tp. Đà Nẵng",(0236) 3768192                                 
822,ánh Tim - Công Ty TNHH Đầu Tư Sản Xuất & Thương Mại ánh Tim,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"515 Thụy Khuê, P. Bưởi, Q. Tây Hồ, Hà Nội",(024) 39121415                                
823,Cửa Hàng Khang Thành,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"332 An Dương Vương, P. An Lạc, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 38351078                                
824,Công Ty TNHH Thương Mại Dịch Vụ Kỹ Thuật Hoàn Thạch,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"527 Tỉnh Lộ 767, Ấp An Chu, X. Bắc Sơn, H. Trảng Bom, Đồng Nai",(0251) 3869616                                 
825,Bảo Khuyên - Công Ty TNHH Phụ Tùng & Nội Thất Ô Tô Bảo Khuyên,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"327 Trần Bình Trọng, P. 4, Q. 5, Tp. Hồ Chí Minh (TPHCM)",(028) 38398020                                
826,Doanh Nghiệp Tư Nhân Quảng Hồng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"2 ấp 8,Tỉnh Lộ 8, TT. Bình Mỹ, H. Củ Chi, Tp. Hồ Chí Minh (TPHCM)",(028) 37106142                                
827,Thái Hải Dương - Công Ty TNHH Thương Mại Thái Hải Dương,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"3 Ngõ 17,Khương Hạ, Q. Thanh Xuân, Hà Nội",(024) 35594142                                
828,Cao Hùng - Công Ty TNHH Cao Hùng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"5 Cư Xá Bình Thới,Đường 4, P. 8, Q. 11, Tp. Hồ Chí Minh (TPHCM)",(028) 39650204                                
829,TAT - Công Ty Cổ Phần Thương Mại TAT,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"25 Ngõ 90,Khuất Duy Tiến, X. Nhân Chính, Q. Thanh Xuân, Hà Nội",(024) 22143567                                
830,Thanh Xuân Vĩnh - Công Ty TNHH Thanh Xuân Vĩnh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"9 Đường Số 3; Khu Phố 5,Kha Vạn Cân, P. Hiệp Bình Chánh, Q. Thủ Đức, Tp. Hồ Chí Minh (TPHCM)",(028) 54036821                                
831,Đại Lợi - Công Ty TNHH Thương Mại Đại Lợi,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"2 Lãnh Binh Thăng, P. 13, Q. 11, Tp. Hồ Chí Minh (TPHCM)",(028) 39620094                                
832,Cửa Hàng Du Ha,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"60 Phó Đức Chính, P. Nguyễn Thái Bình, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 39141939                                
833,Việt Nga - Công Ty TNHH Thiết Bị Phụ Tùng Việt Nga,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Phòng 1306, Khu Đô Thị Mới Định Công, P. Định Công, Q. Hoàng Mai, Hà Nội",(024) 22166446                                
834,Công Ty Cổ Phần Thiết Bị Phụ Tùng Đà Nẵng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"53 Trần Phú, P. Hải Châu 1, Q. Hải Châu, Tp. Đà Nẵng",(0236) 3821681                                 
835,Sanyo Seisakusho (Việt Nam) - Công Ty TNHH Sanyo Seisakusho (Việt Nam),"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Khu Chế Xuất Tân Thuận, Đường Số 19, P. Tân Thuận Đông, Q. 7, Tp. Hồ Chí Minh (TPHCM)",(028) 37700689                                
836,Âu Châu - Công Ty Cổ Phần Ô Tô (BMW) Âu Châu,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"165 Pasteur, P. 6, Q. 3, Tp. Hồ Chí Minh (TPHCM)",(028) 38207799                                
837,Công Ty TNHH Thương Mại Trung Thịnh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bà Rịa-Vũng Tàu,"Số 706 Trần Phú , P. 6 , TP. Vũng Tàu, Bà Rịa-Vũng Tàu",(0254) 3838193                                 
838,Gamma - Công Ty Cổ Phần Kỹ Nghệ Gamma,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Tầng9, 299 Tòa Nhà CTM,Cầu Giấy, Q. Cầu Giấy, Hà Nội",(024) 22201688                                
839,Đại Việt - Công Ty Cổ Phần Đại Việt,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"385B3 Nguyễn Trãi, P. Nguyễn Cư Trinh, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 38377308                                
840,Bencom - Công Ty TNHH Thương Mại Bencom,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"11A D74 Ngách 379 Ngõ 22,Văn Cao, Q. Ba Đình, Hà Nội",(024) 37612389                                
841,Cửa Hàng Liêm Tuyết,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"20 Phó Đức Chính, P. Nguyễn Thái Bình, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 38211730                                
842,Cửa Hàng Aphua Phụ Tùng Xe Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"5 Thái Phiên, P. 16, Q. 11, Tp. Hồ Chí Minh (TPHCM)",(028) 39690697                                
843,Doanh Nghiệp Tư Nhân Thơ Phượng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"226C Tổ 3,Khu Phố 3, P. Long Bình, Tp. Biên Hòa, Đồng Nai",(0251) 3891760                                 
844,Doanh Nghiệp Tư Nhân Châu Hân Thương Mại Dịch Vụ,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"147 Lê Độ, Q. Thanh Khê, Tp. Đà Nẵng",(0236) 3811758                                 
845,Doanh Nghiệp Tư Nhân D & C,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"515 Nguyễn Lương Bằng, Q. Liên Chiểu, Tp. Đà Nẵng",(0236) 3770670                                 
846,Quang Doanh - Công Ty TNHH Thương Mại Sản Xuất & Dịch Vụ Quang Doanh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"54R Điện Biên Phủ, P. 25, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 38035170                                
847,Doanh Nghiệp Tư Nhân Anh Tường,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"116 Triệu Nữ Vương, Q. Hải Châu, Tp. Đà Nẵng",(0236) 3865012                                 
848,Hyundai - Cty Cổ Phần Dịch Vụ & Phụ Tùng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Long An,"131 Quốc Lộ 1A, X. Long Hiệp, H. Bến Lức, Long An",(0272) 3642574                                 
849,Thành Trung - Công Ty TNHH Thương Mại Ô Tô Thành Trung,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"162 Lò Đúc, Q. Hai Bà Trưng, Hà Nội",(024) 38210368                                
850,Cơ Sở Thanh Cường Phụ Tùng Ô Tô,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"161 Hà Huy Giáp, X. Thạnh Lộc Dân, Q. 12, Tp. Hồ Chí Minh (TPHCM)",(028) 37160293                                
851,Cơ Sở Lê Hùng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"301 Kinh Dương Vương, P. An Lạc, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 38750304                                
852,Công Ty ứng Dụng Công Nghệ Ô Tô (Cuonghieu Auto),"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"330 Phan Văn Trị, P.5, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM)",(028) 66749853                                
853,Tân Trung Hiếu - Công Ty TNHH Thương Mại Xuất Nhập Khẩu & Dịch Vụ Tân Trung Hiếu,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"153 Bà Triệu, P. Lê Đại Hành, Q. Hai Bà Trưng, Hà Nội",(024) 38218196                                
854,Huynh Đệ - Công Ty TNHH Thương Mại Tổng Hợp Huynh Đệ,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"7B/331 Trần Khát Chân, Q. Hai Bà Trưng, Hà Nội",(024) 39724434                                
855,Công ty TNHH TUTTO Việt Nam,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"611/27 Điện Biên Phủ, P. 1, Q. 3, Tp. Hồ Chí Minh (TPHCM)",(028) 39381470 - 118                          
856,Cửa Hàng Anh Tuấn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"174 Phố Huế, Q. Hoàn Kiếm, Hà Nội",(024) 39141352                                
857,Công Ty Trách Nhiệm Hữu Hạn Thương Mại Và Xuất Nhập Khẩu Song Trần,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Ngõ 355 Ngách 403/2 Nguyễn Văn Linh, Phường Phúc Đồng, Quận Long Biên Hà Nội",0916064644                              
858,BTC - Công Ty Cổ Phần Ô Tô BTC,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"562 Nguyễn Văn Cừ, Q. Long Biên, Hà Nội",(024) 62913239                                
859,Công Ty TNHH Thương Mại Và Công Nghiệp Trường An Việt,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"B9/164 Nguyễn Văn Cừ, Q. Long Biên, Hà Nội",(024) 38725566                                
860,Công Ty Cổ Phần Phụ Tùng Ô Tô HANOIAUTO,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 34, Ngõ 84/1 Võ Thị Sáu, P. Thanh Nhàn, Q. Hai Bà Trưng, Hà Nội",(024) 36781888                                
861,Mỹ Thuận - Công Ty TNHH Đắc Lập,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"318 Điện Biên Phủ, P. 17, Q. Bình Thạnh, Tp. Hồ Chí Minh (TPHCM)",(028) 35124075                                
862,Trung Tâm Phụ Tùng Ô Tô HT,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"461 Minh Khai, Hai Bà Trưng, Hà Nội",(024) 66862342                                
863,Tân Trung Hiếu - Công Ty TNHH Thương Mại Xuất Nhập Khẩu & Dịch Vụ Tân Trung Hiếu,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"153 Bà Triệu, P. Lê Đại Hành, Q. Hai Bà Trưng, Hà Nội",(024) 38218196                                
864,Công Ty Cổ Phần Xuất Nhập Khẩu Quang Hoàng,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 8 Trương Định, Tp. Đông Hà, Tp. Hồ Chí Minh (TPHCM)",(028) 3554154                                 
865,Doanh Nghiệp Tư Nhân Vũ Nguyễn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"131 Ký Con, P. Nguyễn Thái Bình, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 38210988                                
866,Công Ty ứng Dụng Công Nghệ Ô Tô (Cuonghieu Auto),"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"330 Phan Văn Trị, P.5, Q. Gò Vấp, Tp. Hồ Chí Minh (TPHCM)",(028) 66749853                                
867,Nghĩa Hiếu - Công Ty TNHH Nghĩa Hiếu,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"150 Núi Thành, Q. Hải Châu, Tp. Đà Nẵng",(0236) 3620752                                 
868,Isuzu Long Biên,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 449, Đường Nguyễn Văn Linh, Phường Phúc Đồng, Quận Long Biên, Hà Nội",0919486296                              
869,Công Ty TNHH Thương Mại Ô Tô Lucky,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 21, Nhà B2, Giảng Võ, Trần Huy Liệu, Ba Đình, Hà Nội",(024) 62669922                                
870,Công Ty TNHH Linh Kiện Ô Tô Hữu Thái,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"09 Yersin, Phường Cầu Ông Lãnh, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 62910540                                
871,Thập Toàn - Công Ty TNHH Thương Mại Thập Toàn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"61/10 Đường 1, P. 10, Q. Tân Bình, Tp. Hồ Chí Minh (TPHCM)",(028) 38355572                                
872,Chi Nhánh Cần Thơ -  Công Ty TNHH Đắc Yến,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",TP. Cần Thơ,"K2,3,4 Lô 20, Đường Võ Nguyên Giáp KV, Thanh Thuận, P. Phú Thứ, Q. Cái Răng, TP. Cần Thơ",0908 068 083                            
873,Huynh Đệ - Công Ty TNHH Thương Mại Tổng Hợp Huynh Đệ,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"7B/331 Trần Khát Chân, Q. Hai Bà Trưng, Hà Nội",(024) 39724434                                
874,Phước Tài - Công Ty TNHH Thương Mại & Dịch Vụ Ô Tô Phước Tài,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"738 Quốc Lộ 52, P. Hiệp Phú, Q. 9, Tp. Hồ Chí Minh (TPHCM)",(028) 37305387                                
875,Ô Tô Đại Lợi - Công Ty TNHH Thương Mại Đại Lợi,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"474 Lũy Bán Bích, P. Hòa Thạnh, Q. Tân Phú, Tp. Hồ Chí Minh (TPHCM)","(028) 39733896, 0918247088                    "
876,Công Ty TNHH Đại Chung Trí,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"431 An Dương Vương, Phường 3, Quận 5, Tp. Hồ Chí Minh (TPHCM)","(028) 38398402, Hotline : 0983 584 169        "
877,Công Ty TNHH Thương Mại Dịch Vụ Và Sản Xuất Hoàng Kim,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 11/43/310 Nghi Tàm, Tây Hồ, Hà Nội","0968273735, 0987513877                  "
878,Hải Thành - Công Ty TNHH Sản Xuất-Thương Mại Hải Thành,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hải Phòng,"Khu Phú Xá, Đường Nguyễn Bỉnh Khiêm, P. Đông Hải, Q. Hải An, Tp. Hải Phòng",(0225) 3829505                                 
879,Cty Robert Bosch Việt Nam TNHH-Cn Đồng Nai,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Đồng Nai,"Khu Công Nghiệp Long Thành, H. Long Thành, Đồng Nai",(0251) 6280340                                 
880,Ngọc Anh - Công Ty TNHH Ngọc Anh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Nghệ An,"215 Đường Trường Chinh, P. Lê Lợi, TP Vinh, Nghệ An",(0238) 3838668                                 
881,Dương Duy - Công Ty TNHH Thương Mại Và  Dịch Vụ Dương Duy,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"212A3 Nguyễn Trãi, P. Nguyễn Cư Trinh, Q. 1, Tp. Hồ Chí Minh (TPHCM)",(028) 39202206Hotline: 0903 874 225       
882,Công Ty TNHH Thương Mại Duy Linh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Số 797 - 799, Đường Giải Phóng, Q. Hoàng Mai, Hà Nội",(024) 36649899                                
883,Công Ty TNHH Phát Triển Thương Mại Việt Phát,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Tầng 2 Tòa Nhà Kinh Đô, Số 93 Lò Đúc, Q. Hai Bà Trưng, Hà Nội",(024) 39722468                                
884,Công Ty TNHH Phim Cách Nhiệt An Huy,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"417/26/39 Quang Trung, P.10, Q.Gò Vấp, Tp. Hồ Chí Minh (TPHCM)",0866836097                              
885,Doanh Nghiệp Tư Nhân Thương Mại Lợi,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Đà Nẵng,"59 Yên Báy, Q. Hải Châu, Tp. Đà Nẵng",(0236) 3561841                                 
886,Công Ty Cổ Phần Thiên Thành An,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"Tầng 4, Tòa Nhà ATS, Số 8 Phạm Hùng, Q. Nam Từ Liêm, Hà Nội",(024) 32005997                                
887,Trung Tâm Tư Vấn Xe Hơi,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Lê Văn Việt, Q. 9, Tp. Hồ Chí Minh (TPHCM)",0974842500                              
888,Công Ty TNHH Dầu Nhớt Minh Nhi,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Lâm Đồng,"Thôn 8, Xã Hòa Trung, Huyện Di Linh, Lâm Đồng",0932081652                              
889,Công Ty TNHH Hồng Sơn,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Quảng Ngãi,"Tổ Dân Phố Trường Thọ Đông A, P. Trương Quang Trọng, TP. Quảng Ngãi, Quảng Ngãi",(0255) 3830830                                 
890,Công Ty TNHH Phụ Tùng Ô Tô ACB,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Hà Nội,"12-14 Dãy nhà 2A, KĐT   Louis City, Đại Mỗ, Nam Từ liêm, Hà Nội",(024) 39729272Hotline: 0983 991 661       
891,Công Ty TNHH VIONE,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"1036 QL. 1A, KP. 3, P. Tân Tạo A, Q. Bình Tân, Tp. Hồ Chí Minh (TPHCM)",(028) 66764628                                
892,Hiệp Phú - Công Ty TNHH Thương Mại Hiệp Phú,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Tp. Hồ Chí Minh (TPHCM),"Số 28 Đường 53, P. Bình Thuận, Q. 7, Tp. Hồ Chí Minh (TPHCM)",(028) 39910881                                
893,Công Ty TNHH Thương Mại Dịch Vụ Đồng Khánh,"Phụ Tùng Ô Tô, Phụ Tùng Xe Hơi",Bình Dương,"Số 6X Siêu Thị Ô Tô Thiên Thanh, Xa Lộ Hà Nội, TX. Dĩ An, Bình Dương",(0274) 3774538Hotline:08-66798699          
